date,curr_close,real_close,real_return,real_direction,rw_direction,sma_direction,bh_direction,pred_close,pred_return,pred_direction,prob_up
2025-10-21,25843.150390625,25868.599609375,0.0009847568259027774,1,1,1,1,25775.39453125,-0.0026218111318030124,-1,0.27813853905393987
2025-10-23,25868.599609375,25891.400390625,0.0008814076368377051,1,1,1,1,25904.24609375,0.001377982763399431,1,0.6235328472808951
2025-10-24,25891.400390625,25795.150390625,-0.003717450525961164,-1,1,1,1,25956.283203125,0.0025059599527684634,1,0.7211821453562047
2025-10-27,25795.150390625,25966.05078125,0.00662529150002987,1,-1,1,1,25721.599609375,-0.0028513414396192597,-1,0.2445113552854144
2025-10-28,25966.05078125,25936.19921875,-0.0011496381468049702,-1,1,1,1,25882.689453125,-0.0032103968688682893,-1,0.1855615991486747
2025-10-29,25936.19921875,26053.900390625,0.004538104094678242,1,-1,1,1,25822.052734375,-0.004401049028513026,-1,0.11711527904940704
2025-10-30,26053.900390625,25877.849609375,-0.00675717564781005,-1,1,1,1,25975.771484375,-0.0029987412663216137,-1,0.19765769688608917
2025-10-31,25877.849609375,25722.099609375,-0.00601866083739721,-1,-1,1,1,25869.884765625,-0.0003077861518723142,-1,0.46630333838402366
2025-11-03,25722.099609375,25763.349609375,0.0016036793506920993,1,-1,1,1,25774.94140625,0.0020543345091370616,1,0.6970228083917492
2025-11-04,25763.349609375,25597.650390625,-0.006431586779760341,-1,1,1,1,25630.578125,-0.005153502412849528,-1,0.10203245211636287
2025-11-06,25597.650390625,25509.69921875,-0.0034359080045569977,-1,-1,1,1,25641.16015625,0.0016997562261001585,1,0.6615693990307832
2025-11-07,25509.69921875,25492.30078125,-0.000682032247844455,-1,-1,1,1,25530.18359375,0.0008030033919390035,1,0.5778840233801107
2025-11-10,25492.30078125,25574.349609375,0.003218572887126306,1,-1,1,1,25440.099609375,-0.0020477230487330046,-1,0.3062842433898301
2025-11-11,25574.349609375,25694.94921875,0.004715647170584968,1,1,1,1,25563.375,-0.0004291256490439525,-1,0.4570152706426947
2025-11-12,25694.94921875,25875.80078125,0.007038409025849712,1,1,1,1,25668.2265625,-0.0010399964608803379,-1,0.39770828659393065
2025-11-13,25875.80078125,25879.150390625,0.0001294494962036954,1,1,1,1,26015.185546875,0.00538668413794561,1,0.8927024164382096
2025-11-14,25879.150390625,25910.05078125,0.0011940264714483827,1,1,1,1,25900.046875,0.0008074640805275422,1,0.5814975408376133
2025-11-17,25910.05078125,26013.44921875,0.003990669040865989,1,1,1,1,25878.060546875,-0.0012346650589411415,-1,0.36264710589169497
2025-11-18,26013.44921875,25910.05078125,-0.003974806902018682,-1,1,1,1,25937.15234375,-0.0029329780283426105,-1,0.2054452446326032
2025-11-19,25910.05078125,26052.650390625,0.005503640675154263,1,-1,1,1,25917.548828125,0.0002893875792951366,1,0.5335134924032949
2025-11-20,26052.650390625,26192.150390625,0.005354541588221628,1,1,1,1,25909.20703125,-0.005505902747868518,-1,0.07890572479963946
2025-11-21,26192.150390625,26068.150390625,-0.004734242822780352,-1,1,1,1,26085.591796875,-0.004068340787633103,-1,0.1468399053760685
2025-11-24,26068.150390625,25959.5,-0.004167936312968119,-1,-1,1,1,25995.30859375,-0.002794283283757501,-1,0.2326399939887298
2025-11-25,25959.5,25884.80078125,-0.0028775291800689534,-1,-1,1,1,25961.857421875,9.081152853483311e-05,1,0.5099569715957994
2025-11-26,25884.80078125,26205.30078125,0.012381783530362669,1,-1,1,1,25886.904296875,8.126450895939325e-05,1,0.5088306814404331
2025-11-27,26205.30078125,26215.55078125,0.0003911422381892261,1,1,1,1,26113.041015625,-0.0035206528020854558,-1,0.21077604075515533
2025-11-28,26215.55078125,26202.94921875,-0.00048069035837358583,-1,1,1,1,26190.3359375,-0.0009618277319595463,-1,0.4059234568824887
2025-12-01,26202.94921875,26175.75,-0.0010380212747402153,-1,-1,1,1,26195.68359375,-0.00027728271880178085,-1,0.47112078337182794
2025-12-02,26175.75,26032.19921875,-0.005484113396941826,-1,-1,1,1,26135.96875,-0.001519774982569745,-1,0.34721590002933045
2025-12-03,26032.19921875,25986.0,-0.0017746951904364832,-1,-1,1,1,26084.6015625,0.002012981819540494,1,0.7004523946708261
2025-12-04,25986.0,26033.75,0.0018375278996382667,1,-1,1,1,26059.94140625,0.00284543239629031,1,0.7718216842176849
2025-12-05,26033.75,26186.44921875,0.005865433091659864,1,1,1,1,26090.30859375,0.002172510443174725,1,0.7177380439573443
2025-12-08,26186.44921875,25960.55078125,-0.008626539459891813,-1,1,1,1,26121.771484375,-0.002469893257948447,-1,0.26160237784362794
2025-12-09,25960.55078125,25839.650390625,-0.004657081109092657,-1,-1,1,1,25924.498046875,-0.0013887507502744925,-1,0.3692394078575551
2025-12-10,25839.650390625,25758.0,-0.003159887590995579,-1,-1,1,1,25753.15625,-0.0033473417525951253,-1,0.21062351285007436
2025-12-11,25758.0,25898.55078125,0.005456587516499728,1,-1,1,1,25846.73828125,0.003445076529621865,1,0.7935900946800154
2025-12-12,25898.55078125,26046.94921875,0.005729990019651497,1,1,1,1,25784.455078125,-0.004405486009186385,-1,0.15831750599269967
2025-12-15,26046.94921875,26027.30078125,-0.000754346980714962,-1,1,1,1,26006.4765625,-0.0015538348046098848,-1,0.3590110216946125
2025-12-16,26027.30078125,25860.099609375,-0.006424068837574248,-1,-1,1,1,26012.41015625,-0.0005721156075749188,-1,0.4459934097775406
2025-12-17,25860.099609375,25818.55078125,-0.001606677033445664,-1,-1,1,1,25848.576171875,-0.0004456068489319521,-1,0.4582619299578008
2025-12-18,25818.55078125,25815.55078125,-0.00011619552256893776,-1,-1,1,1,25861.109375,0.0016483726801934594,1,0.6549017396381143
2025-12-19,25815.55078125,25966.400390625,0.005843362036054758,1,-1,1,1,25842.240234375,0.001033851779927342,1,0.6008548358161644
2025-12-22,25966.400390625,26172.400390625,0.007933329106115723,1,1,1,1,26070.0390625,0.003991260641286964,1,0.8239574446579957
2025-12-23,26172.400390625,26177.150390625,0.0001814888939916057,1,1,1,1,26131.73046875,-0.0015539240294355286,-1,0.36053529135720913
2025-12-24,26177.150390625,26142.099609375,-0.0013389838361685454,-1,1,1,1,26169.43359375,-0.0002947913260170469,-1,0.4680829805524224
2025-12-26,26142.099609375,26042.30078125,-0.0038175521330050493,-1,-1,1,1,26150.318359375,0.0003143875252105847,1,0.5339739290266098
2025-12-29,26042.30078125,25942.099609375,-0.0038476313101775974,-1,-1,1,1,26106.578125,0.0024681898995759454,1,0.7409882731140026
2025-12-30,25942.099609375,25938.849609375,-0.0001252789885528583,-1,-1,1,1,25957.435546875,0.0005911602272338,1,0.561725549099034
2025-12-31,25938.849609375,26129.599609375,0.007353834224439075,1,-1,1,1,25966.71875,0.001074416986284825,1,0.6145553158771505
2026-01-01,26129.599609375,26146.55078125,0.0006487344669804322,1,1,1,1,26203.619140625,0.0028327847481996104,1,0.7607553835099374
2026-01-02,26146.55078125,26328.55078125,0.006960765170238605,1,1,1,1,26272.09375,0.004801511671666778,1,0.8771884093540464
2026-01-05,26328.55078125,26250.30078125,-0.002972058760474052,-1,1,1,1,26384.625,0.0021297875153057613,1,0.7023938344808096
2026-01-06,26250.30078125,26178.69921875,-0.002727647317136396,-1,-1,1,1,26313.24609375,0.0023978891908530216,1,0.7416504729123855
2026-01-07,26178.69921875,26140.75,-0.0014496220164682432,-1,-1,1,1,26298.361328125,0.004570972315129175,1,0.8866578618642079
2026-01-08,26140.75,25876.849609375,-0.01009536415844993,-1,-1,1,1,26213.71484375,0.002791229928368543,1,0.7815876190437981
