date,curr_close,real_close,real_return,abs_real_return,roll_std,ewma_abs,roll_abs,real_high_vol,pred_close,pred_return,abs_pred_return,pred_high_vol
2022-01-03,17354.05078125,17625.69921875,0.01565331581220793,0.01565331581220793,0.010467518146326531,0.007319509274721311,0.00814095139503479,1,17345.375,-0.0004999283083447962,0.0004999283083447962,0
2022-01-04,17625.69921875,17805.25,0.010186874235264159,0.010186874235264159,0.010179235828944793,0.008113210468644338,0.008096572756767274,1,17612.896484375,-0.0007263674601561685,0.0007263674601561685,0
2022-01-05,17805.25,17925.25,0.006739585234692015,0.006739585234692015,0.009866436089438789,0.008310705722037492,0.007824090123176575,0,17811.017578125,0.0003239257030931888,0.0003239257030931888,0
2022-01-06,17925.25,17745.900390625,-0.010005417462796892,0.010005417462796892,0.009281242770276869,0.008161078166990394,0.007308021187782288,1,17888.0546875,-0.0020750233609015214,0.0020750233609015214,0
2022-01-07,17745.900390625,17812.69921875,0.0037641836511315718,0.0037641836511315718,0.009611447981817118,0.008336729244984775,0.007673490047454834,0,17770.646484375,0.001394468198585919,0.001394468198585919,0
2022-01-10,17812.69921875,18003.30078125,0.010700318921871708,0.010700318921871708,0.009632160164134393,0.007901245748020078,0.007845857739448547,1,17870.12109375,0.00322364815656667,0.00322364815656667,0
2022-01-11,18003.30078125,18055.75,0.002913311252602333,0.002913311252602333,0.009621436659439986,0.008167826632910324,0.007972422242164611,0,17933.712890625,-0.003865285120241622,0.003865285120241622,0
2022-01-12,18055.75,18212.349609375,0.00867311573183058,0.00867311573183058,0.009568984060450005,0.007667400841902821,0.007993295788764954,0,17957.103515625,-0.005463438759121055,0.005463438759121055,0
2022-01-13,18212.349609375,18257.80078125,0.002495623730592319,0.002495623730592319,0.00947763656123658,0.007763179034223229,0.008128246665000916,0,18100.41015625,-0.006146348797706913,0.006146348797706913,0
2022-01-14,18257.80078125,18255.75,-0.00011232356375068276,0.00011232356375068276,0.009473330310710886,0.007261509266844407,0.008174636960029602,0,18107.044921875,-0.008257065633546619,0.008257065633546619,0
2022-01-17,18255.75,18308.099609375,0.002867568266162716,0.002867568266162716,0.008501576134474444,0.006580631731978924,0.0074172794818878176,0,18091.169921875,-0.00901524605261356,0.00901524605261356,1
2022-01-18,18308.099609375,18113.05078125,-0.010653690567923372,0.010653690567923372,0.006041855575132965,0.006227007706089887,0.006468531489372253,1,18131.3515625,-0.009654090301349076,0.009654090301349076,1
2022-01-19,18113.05078125,17938.400390625,-0.009642240433941256,0.009642240433941256,0.006860074224258101,0.006648595029558331,0.006529778242111206,1,18059.599609375,-0.002950975653992578,0.002950975653992578,0
2022-01-20,17938.400390625,17757.0,-0.010112406160797024,0.010112406160797024,0.007272356622989432,0.006933704396773247,0.006461530923843384,1,17868.66796875,-0.0038873266487821113,0.0038873266487821113,0
2022-01-21,17757.0,17617.150390625,-0.007875745304668582,0.007875745304668582,0.007752103734138738,0.007236437770728482,0.006621688604354858,1,17770.548828125,0.0007630133538886073,0.0007630133538886073,0
2022-01-24,17617.150390625,17149.099609375,-0.02656790518738343,0.02656790518738343,0.00795438390431033,0.007297323747621645,0.006813839077949524,1,17590.791015625,-0.0014962337503815141,0.0014962337503815141,0
2022-01-25,17149.099609375,17277.94921875,0.007513491221694288,0.007513491221694288,0.010126722811097177,0.009132614470606131,0.007899641990661621,0,17240.416015625,0.0053248513525502835,0.0053248513525502835,0
2022-01-27,17277.94921875,17110.150390625,-0.009711732914627682,0.009711732914627682,0.010082139008391696,0.008978415292625226,0.007845145463943482,0,17174.37890625,-0.005994363751665949,0.005994363751665949,0
2022-01-28,17110.150390625,17101.94921875,-0.00047931617710932507,0.00047931617710932507,0.010320491428433701,0.009048255969625019,0.008273720741271973,0,17115.49609375,0.00031242876321700946,0.00031242876321700946,0
2022-01-31,17101.94921875,17339.849609375,0.013910717870929826,0.013910717870929826,0.010320378844067777,0.008232168787116322,0.00826965570449829,1,17310.64453125,0.012203013225603167,0.012203013225603167,1
2022-02-01,17339.849609375,17576.849609375,0.01366793861187026,0.01366793861187026,0.01061848569536549,0.008772987989891888,0.008528953790664673,1,17411.8359375,0.004151496682305694,0.004151496682305694,0
2022-02-02,17576.849609375,17780.0,0.011557838585399586,0.011557838585399586,0.010472849975685861,0.009239173999754073,0.00842968225479126,1,17615.04296875,0.002172935436315546,0.002172935436315546,0
2022-02-03,17780.0,17560.19921875,-0.012362248664229471,0.012362248664229471,0.010547845977587232,0.009459997186359061,0.00849822759628296,1,17903.5859375,0.00695084012935883,0.00695084012935883,0
