date,curr_close,real_close,real_return,real_direction,rw_direction,sma_direction,bh_direction,pred_close,pred_return,pred_direction,prob_up
2022-01-03,17354.05078125,17625.69921875,0.01565331581220793,1,1,-1,1,17357.08203125,0.0001746710343428914,1,0.5087909318567408
2022-01-04,17625.69921875,17805.25,0.010186874235264159,1,1,-1,1,17555.443359375,-0.003985989917509922,-1,0.309510182807021
2022-01-05,17805.25,17925.25,0.006739585234692015,1,1,-1,1,17787.181640625,-0.0010147770671571587,-1,0.44649313827246656
2022-01-06,17925.25,17745.900390625,-0.010005417462796892,-1,1,-1,1,17880.78515625,-0.002480570354667299,-1,0.3727269877512503
2022-01-07,17745.900390625,17812.69921875,0.0037641836511315718,1,-1,-1,1,17718.8203125,-0.0015259906529908262,-1,0.4233270410329426
2022-01-10,17812.69921875,18003.30078125,0.010700318921871708,1,1,-1,1,17782.662109375,-0.0016862749999945175,-1,0.413516885942229
2022-01-11,18003.30078125,18055.75,0.002913311252602333,1,1,-1,1,17941.162109375,-0.0034515155098511665,-1,0.33132003117470704
2022-01-12,18055.75,18212.349609375,0.00867311573183058,1,1,-1,1,17957.103515625,-0.005463438759121055,-1,0.24342551964219178
2022-01-13,18212.349609375,18257.80078125,0.002495623730592319,1,1,-1,1,18100.41015625,-0.006146348797706913,-1,0.22046943398921187
2022-01-14,18257.80078125,18255.75,-0.00011232356375068276,-1,1,-1,1,18107.044921875,-0.008257065633546619,-1,0.1300201368736566
2022-01-17,18255.75,18308.099609375,0.002867568266162716,1,-1,1,1,18091.169921875,-0.00901524605261356,-1,0.051505035752967714
2022-01-18,18308.099609375,18113.05078125,-0.010653690567923372,-1,1,1,1,18131.3515625,-0.009654090301349076,-1,0.04070186330767149
2022-01-19,18113.05078125,17938.400390625,-0.009642240433941256,-1,-1,1,1,18050.662109375,-0.0034444044036790636,-1,0.26739718135571267
2022-01-20,17938.400390625,17757.0,-0.010112406160797024,-1,-1,1,1,17853.859375,-0.0047128514128374,-1,0.21884536979086996
2022-01-21,17757.0,17617.150390625,-0.007875745304668582,-1,-1,1,1,17770.548828125,0.0007630133538886073,1,0.5485640820355464
2022-01-24,17617.150390625,17149.099609375,-0.02656790518738343,-1,-1,1,1,17574.83203125,-0.0024021114900352894,-1,0.35658977857681307
2022-01-25,17149.099609375,17277.94921875,0.007513491221694288,1,-1,1,1,17203.021484375,0.003144297731556834,1,0.6493407955326203
2022-01-27,17277.94921875,17110.150390625,-0.009711732914627682,-1,1,1,1,17223.08984375,-0.003175109169812046,-1,0.3513111920323903
2022-01-28,17110.150390625,17101.94921875,-0.00047931617710932507,-1,-1,1,1,17103.28125,-0.00040146582398035155,-1,0.4810791727088699
2022-01-31,17101.94921875,17339.849609375,0.013910717870929826,1,-1,1,1,17282.443359375,0.010554009856789443,1,0.8842752908820356
2022-02-01,17339.849609375,17576.849609375,0.01366793861187026,1,1,1,1,17397.28515625,0.003312344003488172,1,0.656409109219805
2022-02-02,17576.849609375,17780.0,0.011557838585399586,1,1,1,1,17579.84765625,0.00017056793120656422,1,0.5081447596986358
2022-02-03,17780.0,17560.19921875,-0.012362248664229471,-1,1,1,1,17903.5859375,0.00695084012935883,1,0.7854187965357113
2022-02-04,17560.19921875,17516.30078125,-0.002499882658115131,-1,-1,1,1,17648.107421875,0.005006105114749241,1,0.7157036951836455
2022-02-07,17516.30078125,17213.599609375,-0.017281112927623445,-1,-1,1,1,17642.029296875,0.00717780067807375,1,0.7906526858597754
2022-02-08,17213.599609375,17266.75,0.0030876976246184346,1,-1,1,1,17249.00390625,0.0020567631220908523,1,0.5920173224292679
2022-02-09,17266.75,17463.80078125,0.011412152330345897,1,1,1,1,17382.931640625,0.006728633971361142,1,0.7716219894898532
2022-02-10,17463.80078125,17605.849609375,0.008133901085124072,1,1,1,1,17530.5390625,0.00382152098995847,1,0.6639950415786807
2022-02-11,17605.849609375,17374.75,-0.013126296912813624,-1,1,1,1,17603.25,-0.00014765600256040612,-1,0.49353734488405504
2022-02-14,17374.75,16842.80078125,-0.030616222895293456,-1,-1,1,1,17228.626953125,-0.008410080540727205,-1,0.1919143907340985
2022-02-15,16842.80078125,17352.44921875,0.030259126383977576,1,-1,1,1,17004.26953125,0.009586811130590152,1,0.8093937257662451
2022-02-16,17352.44921875,17322.19921875,-0.0017432697608654399,-1,1,-1,1,17403.45703125,0.002939516598318816,1,0.5947166474203377
2022-02-17,17322.19921875,17304.599609375,-0.0010160147191904897,-1,-1,-1,1,17459.373046875,0.007918961466308473,1,0.7389383535706215
2022-02-18,17304.599609375,17276.30078125,-0.0016353356196504385,-1,-1,-1,1,17286.517578125,-0.001044926300415747,-1,0.46542330569154167
2022-02-21,17276.30078125,17206.650390625,-0.004031556958107125,-1,-1,-1,1,17228.720703125,-0.0027540663205307668,-1,0.4092248634776868
2022-02-22,17206.650390625,17092.19921875,-0.006651566067580383,-1,-1,-1,1,17171.802734375,-0.0020252434645261727,-1,0.4265935318539044
2022-02-23,17092.19921875,17063.25,-0.0016937094155936908,-1,-1,-1,1,17087.708984375,-0.00026270664866076744,-1,0.49038812801629733
